0   0.400258285924   0.200513764878   0.300004372391
1   0.400513753412   0.20101632874   0.300017256379
2   0.40076653171   0.201508025247   0.300038315392
3   0.401016744432   0.201989177998   0.300067224535
4   0.401264509796   0.202460100793   0.300103670221
5   0.401509940857   0.202921097908   0.300147349808
6   0.401753145717   0.20337246435   0.300197971247
7   0.401994227737   0.203814486114   0.300255252748
8   0.402233285735   0.204247440432   0.300318922446
9   0.402470414172   0.204671596022   0.300388718084
10   0.402705703335   0.205087213322   0.3004643867
11   0.402939239511   0.20549454473   0.300545684329
12   0.403171105149   0.205893834832   0.300632375712
13   0.403401379023   0.206285320625   0.300724234009
14   0.403630136382   0.20666923174   0.300821040524
15   0.403857449092   0.207045790653   0.300922584442
16   0.404083385783   0.207415212897   0.301028662567
17   0.404308011973   0.207777707266   0.301139079068
18   0.404531390204   0.208133476015   0.30125364524
19   0.404753580161   0.208482715057   0.301372179264
20   0.404974638787   0.208825614148   0.301494505976
21   0.405194620404   0.209162357078   0.301620456647
22   0.405413576811   0.209493121851   0.301749868766
23   0.405631557396   0.209818080859   0.301882585825
24   0.405848609232   0.210137401055   0.302018457124
25   0.40606477717   0.210451244119   0.302157337567
26   0.406280103939   0.210759766626   0.302299087471
27   0.406494630224   0.211063120197   0.302443572386
28   0.406708394757   0.211361451658   0.302590662906
29   0.406921434399   0.211654903189   0.302740234505
30   0.407133784212   0.211943612469   0.302892167358
31   0.407345477539   0.212227712821   0.303046346186
32   0.407556546073   0.212507333343   0.303202660091
33   0.40776701993   0.21278259905   0.303361002408
34   0.407976927708   0.213053630998   0.30352127055
35   0.408186296559   0.213320546412   0.303683365872
36   0.408395152245   0.213583458812   0.303847193522
37   0.408603519196   0.213842478125   0.304012662317
38   0.408811420572   0.214097710807   0.304179684604
39   0.40901887831   0.214349259952   0.304348176137
40   0.409225913181   0.214597225399   0.304518055957
41   0.409432544839   0.214841703842   0.304689246268
42   0.409638791866   0.215082788929   0.304861672331
43   0.409844671823   0.215320571359   0.305035262346
44   0.410050201291   0.215555138983   0.305209947351
45   0.410255395914   0.215786576894   0.305385661115
46   0.41046027044   0.216014967515   0.30556234004
47   0.41066483876   0.216240390693   0.305739923065
48   0.410869113946   0.216462923774   0.305918351572
49   0.411073108287   0.216682641695   0.306097569297
50   0.411276833324   0.216899617053   0.306277522243
51   0.411480299883   0.217113920191   0.306458158595
