DEBUG get_query: SELECT value FROM industry WHERE name = ? AND pid = ?
DEBUG set_query: UPDATE industry SET value = ? WHERE name = ? AND pid = ?
DEBUG EnipProtocol server addr:  192.168.1.13
DEBUG: concatenating server address with default port.
DEBUG enip server tags_string:  LIT101:1=REAL LIT102:1=REAL LIT103:1=REAL Q101:1=REAL Q102:1=REAL 
DEBUG enip _start_server cmd:  ['/usr/bin/python', '-m', 'cpppo.server.enip', '--print', '--log', 'logs/protocols_tests_enip_server', '--address', '192.168.1.13:44818', 'LIT101:1=REAL', 'LIT102:1=REAL', 'LIT103:1=REAL', 'Q101:1=REAL', 'Q102:1=REAL']
0   [0.4, 0.2, 0.3]
1   [0.40000000000000002, 0.20000000000000001, 0.29999999999999999]
2   [0.40000000000000002, 0.20000000000000001, 0.29999999999999999]
3   [0.39999997295490652, 0.19999997905019415, 0.29999999972464864]
4   [0.40000001342791491, 0.20000001428335354, 0.29999999962575924]
5   [0.39999995236311775, 0.1999999646775818, 0.29999999931068916]
6   [0.39999995070279676, 0.19999996261182579, 0.29999999837242775]
7   [0.39999996207371702, 0.19999997115245818, 0.29999999754899076]
8   [0.39999997330919768, 0.19999997949892104, 0.29999999696430185]
9   [0.40000002454225586, 0.20000002053844818, 0.29999999702137764]
10   [0.39999995131072669, 0.19999995775388885, 0.29999999681465228]
11   [0.40000001866290547, 0.20000001131477937, 0.29999999655792142]
12   [0.40000001916757211, 0.20000001094480785, 0.29999999696922852]
13   [0.40000001801292195, 0.2000000092704351, 0.29999999735955596]
14   [0.40000001932920681, 0.20000000974035831, 0.29999999774137576]
15   [0.40000002063511181, 0.20000001020443581, 0.29999999813438422]
16   [0.40000001892387171, 0.20000000814864988, 0.29999999850131259]
17   [0.40000002100166443, 0.20000000932851417, 0.29999999887169865]
18   [0.40000006391218518, 0.20000004559950701, 0.29999999969221425]
19   [0.40000004085375285, 0.20000002793166516, 0.30000000069628247]
20   [0.40000001905214017, 0.20000001057935501, 0.30000000122907977]
21   [0.39999999750040482, 0.1999999936117503, 0.30000000131349125]
22   [0.39999995233934243, 0.19999995893165171, 0.30000000072601996]
23   [0.3999999277680758, 0.19999993922674292, 0.2999999994584594]
24   [0.39999992793538736, 0.19999993877880826, 0.29999999798870658]
25   [0.39999994224003205, 0.19999994963905107, 0.29999999668029237]
26   [0.39999998214730098, 0.1999999823600995, 0.29999999595641968]
27   [0.40000002160439446, 0.20000001436562048, 0.29999999605055006]
28   [0.40000006743165906, 0.20000004700033383, 0.29999999699373475]
29   [0.40000014105614973, 0.20000010608687374, 0.29999999910878572]
30   [0.40000015926243992, 0.20000012240758677, 0.30000000210454086]
31   [0.40000010704137468, 0.20000008078255047, 0.30000000468451571]
32   [0.40000006699949492, 0.20000004817306447, 0.3000000062733591]
33   [0.40000002741886936, 0.20000001628620054, 0.30000000702478968]
34   [0.39999997578242857, 0.1999999792163602, 0.30000000684917222]
35   [0.39999990456478091, 0.19999992274504147, 0.30000000545688438]
36   [0.39999992282123187, 0.19999993858517653, 0.30000000358897821]
37   [0.39999990898600368, 0.19999992709722453, 0.30000000180537184]
38   [0.3999999436358076, 0.19999995554178357, 0.30000000028451157]
39   [0.39999997788099856, 0.19999998334845348, 0.29999999950097272]
40   [0.40000002883265512, 0.20000002096375594, 0.29999999958456453]
41   [0.40000009888256549, 0.20000007755740778, 0.30000000088013112]
42   [0.40000008012192395, 0.2000000623754899, 0.3000000026486217]
43   [0.40000004583760596, 0.20000003383342727, 0.30000000383017056]
44   [0.40000003919005506, 0.20000002782129864, 0.30000000456686748]
45   [0.40000003262506534, 0.20000002194865438, 0.30000000514599695]
46   [0.400000026484575, 0.20000001771435505, 0.30000000558415768]
47   [0.40000002904309873, 0.20000002090575991, 0.30000000598783361]
48   [0.40000001840661159, 0.20000001324368469, 0.30000000631114487]
49   [0.39999998091419803, 0.19999998237241959, 0.30000000613279049]
50   [0.39999998828454819, 0.19999998803323424, 0.30000000565707768]
51   [0.39999999556710736, 0.19999999356520851, 0.30000000533727217]
52   [0.39999999511697282, 0.19999999170088237, 0.30000000508188035]
53   [0.40000004409997286, 0.20000003210601008, 0.30000000533232546]
54   [0.40000001432572629, 0.20000000790641539, 0.30000000575929003]
55   [0.40000000519056472, 0.20000000018867858, 0.30000000578301256]
56   [0.40000001612106939, 0.20000000932911258, 0.30000000582862868]
57   [0.40000002692981823, 0.20000001827049121, 0.30000000609695587]
58   [0.4000000213478519, 0.20000001216497887, 0.30000000640086127]
59   [0.40000007265181142, 0.20000005474186675, 0.30000000717223785]
60   [0.40000003391056937, 0.2000000234787242, 0.30000000804117372]
61   [0.40000003268928691, 0.20000002294918184, 0.30000000848101083]
62   [0.40000002608735785, 0.20000001820326346, 0.30000000885192363]
63   [0.40000001956424197, 0.20000001356608296, 0.30000000908670449]
64   [0.40030671781461502, 0.20009634713135949, 0.30000228821550495]
65   [0.40091963238868528, 0.20030732474278495, 0.30001141806248993]
66   [0.40178995687104502, 0.20061090013993557, 0.30003154801078236]
67   [0.40286472007903029, 0.20098001081775654, 0.30006586294712423]
68   [0.40409700725708347, 0.20139088447362202, 0.30011660795370315]
69   [0.40531628830701316, 0.20179338531888469, 0.30018433364665881]
70   [0.40727274545538089, 0.20266814070928252, 0.30027522774510429]
71   [0.40753652584056282, 0.20207063372611936, 0.3003776498830843]
72   [0.41198484961651155, 0.20494282811669895, 0.30051648538121023]
73   [0.41354299642196007, 0.20546191244108195, 0.30070358931719221]
74   [0.414487360543146, 0.2054506302151124, 0.30090269242092527]
