DEBUG: concatenating server address with default port.
DEBUG enip server tags_string:  LIT101:1=REAL LIT102:1=REAL LIT103:1=REAL Q101:1=REAL Q102:1=REAL 
DEBUG enip _start_server cmd:  '/usr/bin/python' '-m' 'cpppo.server.enip' '--print' '--log' 'logs/protocols_tests_enip_server' '--address' '192.168.1.13:44818' 'LIT101:1=REAL' 'LIT102:1=REAL' 'LIT103:1=REAL' 'Q101:1=REAL' 'Q102:1=REAL'
428   0.39984324788544889 0.19993075442761993 0.30013797570808287
429   0.3998518820549638 0.19993618895072282 0.30013241177940181
430   0.39985543098991605 0.19993757305508275 0.30012707947150735
431   0.39985811462735893 0.19993827362290806 0.30012191379163977
432   0.39986095865668986 0.19993911239177084 0.30011690403259667
433   0.39986371465927084 0.19993987732242285 0.30011204743776332
434   0.39986796089262755 0.19994175770349121 0.30010735440689668
435   0.39987543698222011 0.19994649522562438 0.30010287026512344
436   0.39987840095733196 0.19994763874470409 0.30009857841553889
437   0.39988063434691157 0.19994820714240444 0.30009442187905161
438   0.39988279612988914 0.19994871705474221 0.30009038958478801
439   0.39988586359131856 0.19994990133370788 0.30008648695490475
440   0.39989160991916911 0.19995343857652437 0.30008274837623133
441   0.39989396121640336 0.19995426996623569 0.30007916372060378
442   0.39989581244869388 0.19995470611740826 0.30007569039375309
443   0.3998978315517272 0.19995528189065487 0.3000723226330706
444   0.39989979029788181 0.19995580775960167 0.30006905915690524
445   0.39990285476877352 0.19995716593394125 0.30006590797297461
446   0.3999082284753393 0.19996056263804957 0.30006290198471702
447   0.39991042918066316 0.19996142978385403 0.30006002992407871
448   0.39991214235336625 0.19996191203306002 0.30005725200180555
449   0.39991398994241983 0.19996250860806383 0.30005456263741576
450   0.39991578670366029 0.19996306234509786 0.30005196069778906
451   0.39991862476544626 0.19996439205501498 0.30004945397875271
452   0.39992345654117101 0.19996749272086028 0.30004707179240492
453   0.39992533818864368 0.1999682420338621 0.3000448023506887
454   0.39992677508554125 0.19996864206137566 0.30004260902519903
455   0.3999281713155261 0.19996900904068682 0.30004048525370747
456   0.39993017308401918 0.1999698219094958 0.30003843501089184
457   0.39993388284415599 0.19997213686962961 0.30003648068142585
458   0.39993534575168832 0.19997265859843294 0.30003461516432978
459   0.3999364987273174 0.19997293435340752 0.30003281076044924
460   0.39993778758950677 0.19997332258730052 0.30003106439745481
461   0.39993904245178058 0.19997368298722379 0.30002937580675026
462   0.3999410044672761 0.19997457101095778 0.30002775033183959
463   0.39994139609907436 0.19997415171900895 0.30002617716122598
464   0.39994601077553305 0.19997729917981133 0.30002468313887837
465   0.39994775865557353 0.19997816178212899 0.30002328081789886
466   0.39994894101265238 0.19997857592518989 0.3000219336368376
467   0.39995009503611739 0.19997896609492191 0.3000206343988262
468   0.39995183654525895 0.19997978460161214 0.30001938748234569
469   0.39995479234046405 0.19998168645809938 0.30001821038549192
470   0.39995583711525418 0.19998206319702255 0.30001709491871675
471   0.3999565837258135 0.19998220239636721 0.30001601748146534
472   0.39995740597002727 0.19998240351551702 0.30001497500635083
473   0.39995820716801456 0.19998258859524765 0.3000139675149231
474   0.39995945060802734 0.19998310969786148 0.300012997918358
475   0.39996168332481763 0.19998449820191458 0.30001208046662614
476   0.39996266863976582 0.19998489212084927 0.30001121166420652
477   0.39996345157318769 0.1999851253095494 0.30001037606895303
478   0.39996421638000457 0.1999853441542947 0.30000957049280141
479   0.3999653585077641 0.19998584044357895 0.30000879757704518
480   0.39996742122038381 0.1999871471393094 0.30000807025413506
481   0.39996828056537786 0.19998749580094638 0.30000738514296288
482   0.39996886414664334 0.19998762226839287 0.30000672598498435
483   0.39996954696797149 0.1999878302773517 0.30000609065243122
484   0.3999702150224505 0.19998802670902407 0.30000547946971517
485   0.39997126305081199 0.19998850636393228 0.30000489549966858
486   0.39997310743734038 0.19998968910990519 0.30000435031853645
487   0.39997379103525693 0.19998994335529449 0.30000383976283956
488   0.39997433089398865 0.19999008365263954 0.30000334974676279
489   0.39997490300192146 0.19999025066178314 0.30000287872900089
490   0.3999754634252527 0.19999040881419961 0.30000242648901476
491   0.39997637855063373 0.19999083631825462 0.30000199589164489
492   0.39997789844084497 0.19999180083055754 0.30000159653003799
493   0.39997851287840069 0.19999204323262768 0.30000122499689102
494   0.39997899067044146 0.19999217821439397 0.30000087004571041
495   0.39997947279308516 0.19999231764033149 0.3000005300111912
496   0.39997994570511558 0.19999245026359416 0.30000020451440668
497   0.39998066649163033 0.19999276684414685 0.29999989561799184
498   0.39998195702594475 0.19999358515554616 0.29999961125589603
499   0.39998245947876593 0.19999377418282008 0.29999934897254255
