DEBUG get_query: SELECT value FROM industry WHERE name = ? AND pid = ?
DEBUG set_query: UPDATE industry SET value = ? WHERE name = ? AND pid = ?
DEBUG EnipProtocol server addr:  192.168.1.13
DEBUG: concatenating server address with default port.
DEBUG enip server tags_string:  LIT101:1=REAL LIT102:1=REAL LIT103:1=REAL Q101:1=REAL Q102:1=REAL 
DEBUG enip _start_server cmd:  ['/usr/bin/python', '-m', 'cpppo.server.enip', '--print', '--log', 'logs/protocols_tests_enip_server', '--address', '192.168.1.13:44818', 'LIT101:1=REAL', 'LIT102:1=REAL', 'LIT103:1=REAL', 'Q101:1=REAL', 'Q102:1=REAL']
0   [0.4, 0.2, 0.3]
1   [0.40000000000000002, 0.20000000000000001, 0.29999999999999999]
2   [0.41034281132575617, 0.20821124090751544, 0.3001047129814074]
3   [0.41042018462860425, 0.20830641695086796, 0.30031102849083269]
4   [0.40796967777221371, 0.20642793328676096, 0.30048937198381415]
5   [0.40502089343816311, 0.20418885055837704, 0.30061053788452236]
6   [0.4020931151945864, 0.2019985280067311, 0.30067130539491288]
7   [0.39931129394051057, 0.19995250439844026, 0.30067488330720538]
8   [0.39669821271209793, 0.19806538319538755, 0.30062583827061007]
9   [0.39425085741642296, 0.19633163740865625, 0.30052880375384133]
10   [0.39196029167940033, 0.19474138453955689, 0.30038817270920881]
11   [0.38981675334785154, 0.19328439377132842, 0.30020804292089981]
12   [0.38781089767395788, 0.19195103200423966, 0.29999222446182433]
13   [0.3859340466133106, 0.19073242566089307, 0.29974426011519117]
14   [0.38417819057671454, 0.18962043145273083, 0.2994674465426338]
15   [0.38253593560765026, 0.18860756868928832, 0.29916485352538363]
16   [0.3810004444140217, 0.18768695080267003, 0.29883934099229775]
17   [0.37956538226194975, 0.18685222413470695, 0.2984935740825484]
18   [0.37822486931906207, 0.18609751467011418, 0.29813003655929282]
19   [0.37697343887136014, 0.18541738178347211, 0.29775104285350479]
20   [0.37580600050482038, 0.184806777887252, 0.29735874896501041]
21   [0.37471780743303379, 0.18426101300732947, 0.29695516240141756]
22   [0.37370442730923487, 0.18377572349195034, 0.29654215129825878]
23   [0.37276171600224639, 0.18334684421694536, 0.29612145283435726]
24   [0.37188579392771542, 0.1829705837756182, 0.29569468103363239]
25   [0.37107302461113278, 0.18264340223980907, 0.29526333402686961]
26   [0.37031999522302578, 0.18236199115480026, 0.2948288008332387]
27   [0.3696234988744585, 0.1821232554899346, 0.29439236771066368]
28   [0.36898051849659275, 0.18192429731301066, 0.29395522411582314]
29   [0.36838821215469469, 0.18176240099275739, 0.293518468308061]
30   [0.3678438996671452, 0.18163501976245808, 0.29308311262637932]
